id,date,open,open_mov_av,open_diff,close,close_mov_av,close_diff,high,low
,17/03/2021,128.460007,129.1400043,-0.679997333,129.029999,129.329997,-0.299998,129.490005,127.489998
,16/03/2021,128.279999,128.5600027,-0.280003667,128.240005,129.1100007,-0.869995667,128.520004,127.339996
,15/03/2021,127.769997,128.170001,-0.400004,128.580002,128.6166687,-0.036666667,128.75,127.540001
,12/03/2021,127.190002,127.746666,-0.556664,127.610001,128.143336,-0.533335,127.68,126.610001
,11/03/2021,128.089996,127.6833317,0.406664333,127.139999,127.7766673,-0.636668333,128.639999,126.779999
,10/03/2021,125.050003,126.776667,-1.726664,127.870003,127.540001,0.330002,128.240005,124.610001
,09/03/2021,125.400002,126.1800003,-0.779998333,124.18,126.3966673,-2.216667333,126.43,124.160004
,08/03/2021,122.989998,124.480001,-1.490003,124.809998,125.6200003,-0.810002333,126.849998,122.879997
,05/03/2021,120.639999,123.0099997,-2.370000667,122.830002,123.94,-1.109998,123.75,120.25
,04/03/2021,122,121.8766657,0.123334333,120.110001,122.5833337,-2.473332667,123.220001,118.760002
,03/03/2021,120.5,121.0466663,-0.546666333,122.360001,121.766668,0.593333,122.629997,119.980003
,02/03/2021,120.739998,121.0799993,-0.340001333,120.330002,120.9333347,-0.603332667,121.900002,120.260002
,01/03/2021,120.349998,120.5299987,-0.180000667,120.739998,121.1433337,-0.403335667,122.32,119.860001
,26/02/2021,122.25,121.113332,1.136668,118.93,120,-1.07,122.25,118.879997
,25/02/2021,123.370003,121.9900003,1.380002667,122.470001,120.713333,1.756668,124.349998,122.339996
,24/02/2021,120.800003,122.140002,-1.339999,123.209999,121.5366667,1.673332333,123.489998,120.519997
,23/02/2021,120.919998,121.696668,-0.77667,120.709999,122.1299997,-1.420000667,121.349998,119.800003
,22/02/2021,118.5,120.0733337,-1.573333667,120.860001,121.593333,-0.733332,121.129997,118.440002
,19/02/2021,120.75,120.056666,0.693334,118.989998,120.186666,-1.196668,120.760002,118.379997
,18/02/2021,120.5,119.9166667,0.583333333,120.730003,120.193334,0.536669,120.940002,119.699997
,17/02/2021,119.269997,120.1733323,-0.903335333,119.970001,119.8966673,0.073333667,120.559998,119.019997
,16/02/2021,120.150002,119.973333,0.176669,120.07,120.256668,-0.186668,120.599998,119.360001
,12/02/2021,121,120.1399997,0.860000333,120.800003,120.2800013,0.520001667,121.360001,120.089996
,11/02/2021,122,121.0500007,0.949999333,120.910004,120.5933357,0.316668333,122.209999,120.629997
,10/02/2021,123.029999,122.0099997,1.019999333,122.239998,121.3166683,0.923329667,123.410004,121.209999
,09/02/2021,121.900002,122.3100003,-0.409998333,122.099998,121.75,0.349998,122.599998,121.050003
,08/02/2021,122.620003,122.516668,0.103335,123.610001,122.649999,0.960002,123.980003,122.400002
,05/02/2021,121,121.8400017,-0.840001667,121.790001,122.5,-0.709999,121.809998,120.519997
,04/02/2021,119.910004,121.176669,-1.266665,121.019997,122.1399997,-1.120002667,121.099998,118.870003
,03/02/2021,119.040001,119.983335,-0.943334,119.120003,120.6433337,-1.523330667,119.800003,118.120003
,02/02/2021,119.360001,119.4366687,-0.076667667,119.440002,119.8600007,-0.419998667,121,119.279999
,01/02/2021,119.900002,119.4333347,0.466667333,120.540001,119.700002,0.839999,120.949997,118.730003
,29/01/2021,120.220001,119.826668,0.393333,119.110001,119.696668,-0.586667,121.300003,118.900002
,28/01/2021,122.800003,120.9733353,1.826667667,120.080002,119.9100013,0.170000667,123.199997,120.07
,27/01/2021,122.080002,121.700002,0.38,122.470001,120.5533347,1.916666333,124.790001,121.620003
,26/01/2021,119.18,121.353335,-2.173335,122.489998,121.6800003,0.809997667,122.589996,118.419998
,25/01/2021,118.760002,120.006668,-1.246666,118.580002,121.1800003,-2.599998333,119.540001,117.449997
,22/01/2021,120.699997,119.5466663,1.153330667,118.610001,119.8933337,-1.283332667,120.699997,117.360001
,21/01/2021,130.119995,123.1933313,6.926663667,131.649994,122.9466657,8.703328333,132.240005,130.050003
,20/01/2021,129.699997,126.8399963,2.860000667,130.080002,126.779999,3.300003,131.059998,128.559998
,19/01/2021,129.279999,129.699997,-0.419998,129.020004,130.25,-1.229996,129.589996,128.089996
,15/01/2021,128.279999,129.086665,-0.806666,128.389999,129.163335,-0.773336,129.240005,127.669998
,14/01/2021,128.020004,128.5266673,-0.506663333,128.970001,128.7933347,0.176666333,130.160004,127.550003
,13/01/2021,129.149994,128.4833323,0.666661667,126.919998,128.0933327,-1.173334667,129.75,126.459999
,12/01/2021,129.089996,128.7533313,0.336664667,129.210007,128.3666687,0.843338333,129.850006,127.940002
,11/01/2021,127.949997,128.7299957,-0.779998667,128.580002,128.236669,0.343333,129.679993,127.660004
,08/01/2021,128.570007,128.5366667,0.033340333,128.529999,128.773336,-0.243337,129.320007,126.980003
,07/01/2021,130.039993,128.8533323,1.186660667,128.990005,128.700002,0.290003,130.460007,128.259995
,06/01/2021,126.900002,128.503334,-1.603332,129.289993,128.9366657,0.353327333,131.880005,126.720001
,05/01/2021,125.010002,127.3166657,-2.306663667,126.139999,128.139999,-2,126.68,124.610001
,04/01/2021,125.849998,125.9200007,-0.070002667,123.940002,126.4566647,-2.516662667,125.919998,123.040001
,31/12/2020,124.220001,125.026667,-0.806666,125.879997,125.3199993,0.559997667,126.029999,123.989998
,30/12/2020,123.800003,124.623334,-0.823331,124.339996,124.7199983,-0.380002333,124.849998,123.629997
,29/12/2020,125.349998,124.4566673,0.893330667,123.800003,124.673332,-0.873329,125.480003,123.239998
,28/12/2020,125.099998,124.7499997,0.349998333,124.82,124.3199997,0.500000333,126.599998,124.459999
,24/12/2020,125,125.1499987,-0.149998667,124.690002,124.4366683,0.253333667,125.099998,124.209999
,23/12/2020,123.879997,124.6599983,-0.780001333,123.900002,124.4700013,-0.569999333,125.209999,123.739998
,22/12/2020,123.309998,124.0633317,-0.753333667,123.610001,124.0666683,-0.456667333,124.220001,122.410004
,21/12/2020,123.970001,123.7199987,0.250002333,123.389999,123.633334,-0.243335,124.18,121.720001
,18/12/2020,125.589996,124.2899983,1.299997667,125.849998,124.2833327,1.566665333,126.400002,124.970001
,17/12/2020,126.080002,125.213333,0.866669,125.550003,124.93,0.620003,126.089996,124.910004
,16/12/2020,125.93,125.866666,0.063334,125.550003,125.6500013,-0.099998333,126.57,125.290001
,15/12/2020,124.389999,125.466667,-1.076668,125.93,125.6766687,0.253331333,125.93,123.440002
,14/12/2020,125.32,125.213333,0.106667,123.529999,125.003334,-1.473335,126.239998,123.470001
,11/12/2020,124.080002,124.596667,-0.516665,124.269997,124.5766653,-0.306668333,125.510002,123.610001
,10/12/2020,126.349998,125.25,1.099998,124.959999,124.2533317,0.706667333,126.93,124.940002
,09/12/2020,125.800003,125.410001,0.390002,126.790001,125.339999,1.450002,127.690002,125.699997
,08/12/2020,125.32,125.8233337,-0.503333667,125.709999,125.8199997,-0.110000667,126.330002,124.639999
,07/12/2020,126.489998,125.8700003,0.619997667,124.699997,125.7333323,-1.033335333,126.970001,124.57
,04/12/2020,123.970001,125.2599997,-1.289998667,127.199997,125.8699977,1.329999333,127.379997,123.639999
,03/12/2020,124.160004,124.8733343,-0.713330333,123.610001,125.1699983,-1.559997333,124.860001,123.290001
,02/12/2020,122.849998,123.660001,-0.810003,124.620003,125.1433337,-0.523330667,124.639999,122.410004
,01/12/2020,123.900002,123.636668,0.263334,123.160004,123.7966693,-0.636665333,125.830002,123.080002
,30/11/2020,124.099998,123.616666,0.483332,123.519997,123.766668,-0.246671,125,123.089996
,27/11/2020,124.199997,124.0666657,0.133331333,124.349998,123.6766663,0.673331667,125.309998,123.910004
,25/11/2020,122.93,123.7433317,-0.813331667,124.199997,124.0233307,0.176666333,124.330002,122.110001
,24/11/2020,120.860001,122.6633327,-1.803331667,124.419998,124.323331,0.096667,124.730003,120.809998
,23/11/2020,117.43,120.406667,-2.976667,120.089996,122.9033303,-2.813334333,120.519997,117.269997
,20/11/2020,117.599998,118.6299997,-1.030001667,116.940002,120.483332,-3.54333,118.040001,116.690002
,19/11/2020,116.540001,117.1899997,-0.649998667,117.18,118.0699993,-0.889999333,117.449997,115.889999
,18/11/2020,117.720001,117.2866667,0.433334333,116.769997,116.963333,-0.193336,118.879997,116.75
,17/11/2020,117.599998,117.2866667,0.313331333,117.699997,117.2166647,0.483332333,118.540001,117.07
,16/11/2020,118.300003,117.873334,0.426669,118.360001,117.6099983,0.750002667,118.550003,117.120003
,13/11/2020,115.190002,117.030001,-1.839999,116.849998,117.6366653,-0.786667333,117.370003,115.010002
,12/11/2020,115.629997,116.373334,-0.743337,114.5,116.5699997,-2.069999667,116.370003,113.480003
,11/11/2020,118.120003,116.313334,1.806669,117.199997,116.1833317,1.016665333,118.349998,116.220001
,10/11/2020,116.690002,116.813334,-0.123332,117.910004,116.536667,1.373337,118.169998,116.25
,09/11/2020,117.879997,117.563334,0.316663,115.529999,116.88,-1.350001,119.739998,115.269997
,06/11/2020,115.080002,116.5500003,-1.469998333,114.040001,115.826668,-1.786667,115.099998,113.389999
,05/11/2020,113.300003,115.4200007,-2.119997667,114.769997,114.779999,-0.010002,115.290001,113.010002
,04/11/2020,112.330002,113.5700023,-1.240000333,111.900002,113.57,-1.669998,113.910004,111.160004
,03/11/2020,114,113.2100017,0.789998333,114.160004,113.610001,0.550003,115.650002,113.629997
,02/11/2020,112.650002,112.9933347,-0.343332667,112.910004,112.9900033,-0.079999333,113.830002,112.25
,30/10/2020,107.900002,111.516668,-3.616666,111.660004,112.910004,-1.25,111.800003,107.75
,29/10/2020,107.25,109.266668,-2.016668,108.910004,111.160004,-2.25,109.639999,106.550003
,28/10/2020,108.660004,107.9366687,0.723335333,106.650002,109.0733367,-2.423334667,109.730003,105.919998
,27/10/2020,112.150002,109.3533353,2.796666667,110.559998,108.706668,1.85333,112.220001,110.029999
,26/10/2020,114.449997,111.7533343,2.696662667,112.220001,109.8100003,2.410000667,114.900002,111.839996
,23/10/2020,116.5,114.3666663,2.133333667,116,112.9266663,3.073333667,116.620003,115.529999
,22/10/2020,115,115.3166657,-0.316665667,115.760002,114.660001,1.100001,116.059998,112.980003
,21/10/2020,116.660004,116.0533347,0.606669333,115.059998,115.6066667,-0.546668667,117.690002,114.790001
,20/10/2020,119.800003,117.1533357,2.646667333,117.370003,116.0633343,1.306668667,120.150002,116.839996
,19/10/2020,126.800003,121.08667,5.713333,125.519997,119.316666,6.203331,127.349998,125.080002
,16/10/2020,125.169998,123.9233347,1.246663333,125.93,122.94,2.99,126.43,124.660004
,15/10/2020,124.080002,125.350001,-1.269999,124.889999,125.4466653,-0.556666333,125.220001,123.849998
,14/10/2020,125.129997,124.7933323,0.336664667,125.940002,125.586667,0.353335,126.940002,125.129997
,13/10/2020,126.57,125.2599997,1.310000333,125.099998,125.3099997,-0.210001667,127.150002,124.459999
,12/10/2020,128.070007,126.5900013,1.480005667,127.209999,126.083333,1.126666,128.25,126.440002
,09/10/2020,132,128.8800023,3.119997667,127.790001,126.6999993,1.090001667,132,127.599998
,08/10/2020,130.860001,130.3100027,0.549998333,131.490005,128.8300017,2.660003333,135.5,129.770004
,07/10/2020,122.669998,128.5099997,-5.840001667,124.07,127.7833353,-3.713335333,124.389999,122.32
,06/10/2020,122.580002,125.3700003,-2.789998333,121.970001,125.8433353,-3.873334333,124.830002,121.589996
,05/10/2020,121.839996,122.363332,-0.523336,122.010002,122.6833343,-0.673332333,122.75,121.050003
,02/10/2020,119.040001,121.153333,-2.113332,120.57,121.5166677,-0.946667667,121.75,118.82
,01/10/2020,122.360001,121.0799993,1.280001667,121.089996,121.2233327,-0.133336667,123.300003,120.360001
,30/09/2020,121.379997,120.9266663,0.453330667,121.669998,121.109998,0.56,122.910004,120.800003
,29/09/2020,121.410004,121.7166673,-0.306663333,120.940002,121.233332,-0.29333,122.190002,120.209999
,28/09/2020,120.57,121.1200003,-0.550000333,121.730003,121.4466677,0.283335333,122.330002,120.410004
,25/09/2020,117.599998,119.8600007,-2.260002667,118.949997,120.5400007,-1.590003667,119.410004,116.940002
,24/09/2020,118.099998,118.7566653,-0.656667333,118.089996,119.5899987,-1.500002667,119.519997,116.480003
,23/09/2020,120.800003,118.833333,1.96667,118.830002,118.6233317,0.206670333,121.589996,118.43
,22/09/2020,120.330002,119.7433343,0.586667667,120.510002,119.1433333,1.366668667,121.449997,119.529999
,21/09/2020,120.480003,120.5366693,-0.056666333,120.25,119.8633347,0.386665333,120.699997,118.580002
,18/09/2020,124.260002,121.6900023,2.569999667,122.760002,121.1733347,1.586667333,124.919998,122.650002
,17/09/2020,122.620003,122.453336,0.166667,124.919998,122.6433333,2.276664667,125.550003,121.970001
,16/09/2020,122.709999,123.196668,-0.486669,124.220001,123.966667,0.253334,125.82,122.709999
,15/09/2020,122.82,122.7166673,0.103332667,122.440002,123.8600003,-1.419998333,123.400002,122.239998
,14/09/2020,122.360001,122.63,-0.269999,122.089996,122.9166663,-0.826670333,123.379997,121.760002
,11/09/2020,121.389999,122.19,-0.800001,121.459999,121.9966657,-0.536666667,122.699997,120.730003
,10/09/2020,122.529999,122.093333,0.436666,120.559998,121.3699977,-0.809999667,123.580002,120.239998
,09/09/2020,122.129997,122.016665,0.113332,122.260002,121.4266663,0.833335667,123.699997,121.290001
,08/09/2020,122.160004,122.2733333,-0.113329333,121.209999,121.343333,-0.133334,122.870003,120.709999
,04/09/2020,124.349998,122.8799997,1.469998333,122.300003,121.9233347,0.376668333,125.349998,121.239998
,03/09/2020,128.190002,124.9000013,3.290000667,124.449997,122.653333,1.796664,129.949997,123.650002
,02/09/2020,123.720001,125.4200003,-1.699999333,128.179993,124.9766643,3.203328667,128.699997,123.580002
,01/09/2020,122.849998,124.9200003,-2.070002333,123.400002,125.3433307,-1.943328667,123.949997,122.150002
,31/08/2020,125.25,123.9399997,1.310000333,123.309998,124.963331,-1.653333,125.25,123.029999
,28/08/2020,124.959999,124.3533323,0.606666667,125.07,123.9266667,1.143333333,125.300003,124.220001
,27/08/2020,124.599998,124.9366657,-0.336667667,124.650002,124.3433333,0.306668667,125.099998,123.980003
,26/08/2020,124.949997,124.8366647,0.113332333,124.169998,124.63,-0.460002,125.120003,123.949997
,25/08/2020,126,125.1833317,0.816668333,124.639999,124.4866663,0.153332667,126.82,124.489998
,24/08/2020,123.790001,124.9133327,-1.123331667,125.68,124.829999,0.850001,126.059998,123.360001
,21/08/2020,123.010002,124.2666677,-1.256665667,123.160004,124.4933343,-1.333330333,123.480003,122.309998
,20/08/2020,123.199997,123.3333333,-0.133336333,123.150002,123.9966687,-0.846666667,124.040001,122.809998
,19/08/2020,124.830002,123.6800003,1.150001667,123.839996,123.383334,0.456662,125.5,123.5
,18/08/2020,125,124.343333,0.656667,124.919998,123.9699987,0.949999333,125.5,124.239998
,17/08/2020,125.25,125.0266673,0.223332667,124.440002,124.3999987,0.040003333,125.589996,124.410004
,14/08/2020,124.199997,124.8166657,-0.616668667,125.269997,124.8766657,0.393331333,125.559998,123.910004
,13/08/2020,125.959999,125.1366653,0.823333667,125.029999,124.9133327,0.116666333,126.389999,124.769997
,12/08/2020,127.610001,125.9233323,1.686668667,126.699997,125.6666643,1.033332667,127.790001,125.879997
,11/08/2020,128.759995,127.4433317,1.316663333,126.75,126.1599987,0.590001333,130.470001,126.610001
,10/08/2020,125.419998,127.2633313,-1.843333333,127.110001,126.8533327,0.256668333,127.239998,125.18
,07/08/2020,123.5,125.893331,-2.393331,124.959999,126.2733333,-1.313334333,125.07,123.209999
,06/08/2020,125,124.6399993,0.360000667,126.120003,126.0633343,0.056668667,126.260002,125
,05/08/2020,126.730003,125.0766677,1.653335333,125.449997,125.5099997,-0.060002667,126.75,124.610001
,04/08/2020,123.82,125.1833343,-1.363334333,125.839996,125.803332,0.036664,125.860001,123.82
,03/08/2020,123.5,124.6833343,-1.183334333,124.309998,125.199997,-0.889999,124.410004,122.150002
,31/07/2020,122.709999,123.343333,-0.633334,122.940002,124.363332,-1.42333,122.989998,121.089996
,30/07/2020,123.709999,123.306666,0.403333,122.900002,123.383334,-0.483332,123.900002,121.639999
,29/07/2020,124.559998,123.6599987,0.899999333,125.32,123.7200013,1.599998667,125.989998,124.07
,28/07/2020,125.82,124.6966657,1.123334333,124.470001,124.230001,0.24,126.339996,124.150002
,27/07/2020,124.860001,125.0799997,-0.219998667,126.209999,125.3333333,0.876665667,126.32,124.709999
,24/07/2020,126.480003,125.7200013,0.760001667,125.790001,125.4900003,0.300000667,127.650002,125.5
,23/07/2020,129.100006,126.8133367,2.286669333,127.330002,126.443334,0.886668,129.369995,127.150002
,22/07/2020,125.900002,127.1600037,-1.260001667,128.669998,127.2633337,1.406664333,129.470001,125.800003
,21/07/2020,131.160004,128.720004,2.44,126.059998,127.3533327,-1.293334667,132.169998,125.800003
,20/07/2020,126.07,127.710002,-1.640002,126.370003,127.033333,-0.66333,127.07,125.139999
,17/07/2020,124.389999,127.2066677,-2.816668667,125.110001,125.8466673,-0.736666333,125.629997,123.199997
,16/07/2020,122.68,124.3799997,-1.699999667,124.010002,125.1633353,-1.153333333,124.480003,122.160004
,15/07/2020,122.400002,123.156667,-0.756665,123,124.040001,-1.040001,123.959999,122.150002
,14/07/2020,118.620003,121.233335,-2.613332,120.599998,122.5366667,-1.936668667,120.889999,117.919998
,13/07/2020,119.779999,120.266668,-0.486669,119.199997,120.9333317,-1.733334667,120.989998,118.660004
,10/07/2020,115.5,117.9666673,-2.466667333,118.349998,119.383331,-1.033333,118.57,115.290001
,09/07/2020,118,117.7599997,0.240000333,115.709999,117.7533313,-2.043332333,118,115.199997
,08/07/2020,118.059998,117.186666,0.873332,117.709999,117.2566653,0.453333667,118.639999,116.480003
,07/07/2020,119,118.3533327,0.646667333,117.580002,117,0.580002,119.510002,117.330002
,06/07/2020,121.25,119.436666,1.813334,120.190002,118.4933343,1.696667667,121.849998,119.459999
,02/07/2020,119.690002,119.9800007,-0.289998667,119.699997,119.156667,0.54333,121.419998,119.260002
,01/07/2020,120.269997,120.403333,-0.133336,118.540001,119.4766667,-0.936665667,121.230003,118.370003
,30/06/2020,119.190002,119.716667,-0.526665,120.769997,119.6699983,1.099998667,121.199997,119
,29/06/2020,117.980003,119.1466673,-1.166664333,119.75,119.686666,0.063334,119.779999,117.370003
,26/06/2020,118.260002,118.476669,-0.216667,117.190002,119.2366663,-2.046664333,118.989998,116.260002
,25/06/2020,116.760002,117.666669,-0.906667,119.029999,118.656667,0.373332,119.209999,116.099998
,24/06/2020,118.32,117.7800013,0.539998667,116.419998,117.5466663,-1.126668333,118.32,115.879997
,23/06/2020,122.010002,119.0300013,2.980000667,119.410004,118.286667,1.123337,122.900002,119.230003
,22/06/2020,122.120003,120.8166683,1.303334667,121.07,118.9666673,2.103332667,122.5,120.529999
,19/06/2020,126.169998,123.4333343,2.736663667,122.470001,120.983335,1.486666,126.82,122.25
,18/06/2020,123,123.7633337,-0.763333667,124.160004,122.5666683,1.593335667,124.400002,122.330002
,17/06/2020,125.830002,125,0.830002,124.150002,123.5933357,0.556666333,126.25,123.400002
,16/06/2020,125,124.6100007,0.389999333,125.150002,124.4866693,0.663332667,127.5,123.160004
,15/06/2020,119.190002,123.3400013,-4.149999333,121.650002,123.650002,-2,122.370003,118.290001
,12/06/2020,121.25,121.813334,-0.563334,121.910004,122.903336,-0.993332,123.120003,119.279999
,11/06/2020,126.029999,122.156667,3.873332,118.010002,120.523336,-2.513334,126.099998,117.839996
,10/06/2020,132.149994,126.4766643,5.673329667,129.869995,123.2633337,6.606661333,132.229996,129.800003
,09/06/2020,133.520004,130.5666657,2.953338333,131.869995,126.5833307,5.286664333,133.600006,131.020004
,08/06/2020,132.270004,132.6466673,-0.376663333,135.75,132.4966633,3.253336667,135.880005,132.270004
,05/06/2020,133.889999,133.226669,0.66333,132.059998,133.2266643,-1.166666333,134.229996,131.75
,04/06/2020,127.779999,131.313334,-3.533335,128.889999,132.2333323,-3.343333333,128.949997,127.019997
,03/06/2020,127.150002,129.6066667,-2.456664667,129.050003,130,-0.949997,129.600006,127
,02/06/2020,125.669998,126.8666663,-1.196668333,126,127.9800007,-1.980000667,126,124.660004
,01/06/2020,124.639999,125.8199997,-1.180000667,124.889999,126.6466673,-1.756668333,125.75,124.029999
,29/05/2020,123.669998,124.6599983,-0.990000333,124.900002,125.2633337,-0.363331667,125.129997,122.239998
,28/05/2020,126.870003,125.06,1.810003,124.529999,124.7733333,-0.243334333,126.970001,124.220001
,27/05/2020,123.940002,124.8266677,-0.886665667,125.540001,124.9900007,0.550000333,125.830002,123.470001
,26/05/2020,121.300003,124.0366693,-2.736666333,121.760002,123.943334,-2.183332,122.620003,121.010002
,22/05/2020,119.370003,121.5366693,-2.166666333,118.389999,121.8966673,-3.506668333,119.470001,117.589996
,21/05/2020,120.989998,120.5533347,0.436663333,119.120003,119.756668,-0.636665,121.720001,118.970001
,20/05/2020,120.93,120.4300003,0.499999667,121.379997,119.6299997,1.749997333,122.470001,120.599998
,19/05/2020,121.190002,121.0366667,0.153335333,120.290001,120.2633337,0.026667333,122.169998,120.139999
,18/05/2020,119.879997,120.6666663,-0.786669333,121.559998,121.0766653,0.483332667,122.360001,119.75
,15/05/2020,115.93,118.9999997,-3.069999667,116.980003,119.6100007,-2.629997667,117.389999,115.25
,14/05/2020,114.57,116.7933323,-2.223332333,116.949997,118.496666,-1.546669,117.089996,111.809998
,13/05/2020,119.949997,116.8166657,3.133331333,115.730003,116.5533343,-0.823331333,119.989998,114.849998
,12/05/2020,123.010002,119.1766663,3.833335667,120.260002,117.6466673,2.613334667,124.32,120.260002
,11/05/2020,121.809998,121.589999,0.219999,122.589996,119.526667,3.063329,123.449997,120.669998
,08/05/2020,122.669998,122.496666,0.173332,122.989998,121.9466653,1.043332667,123.230003,121.059998
,07/05/2020,122.980003,122.4866663,0.493336667,121.230003,122.269999,-1.039996,123.260002,120.849998
,06/05/2020,123.239998,122.963333,0.276665,123.169998,122.463333,0.706665,124.050003,122.410004
,05/05/2020,123.389999,123.2033333,0.186665667,122.580002,122.3266677,0.253334333,124.32,122.470001
,04/05/2020,120.82,122.4833323,-1.663332333,121.68,122.4766667,-0.796666667,121.970001,119.389999
,01/05/2020,123.190002,122.466667,0.723335,121.870003,122.043335,-0.173332,123.470001,121.389999
,30/04/2020,126.519997,123.5099997,3.009997333,125.559998,123.036667,2.523331,127.269997,125.220001
